Id,MSSubClass,LotFrontage,LotArea,LotShape,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,MoSold,YrSold,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Street_Grvl,Street_Pave,Alley_Grvl,Alley_None,Alley_Pave,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,CentralAir_N,CentralAir_Y,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
222,60,69.69340016708438,8068,0,0,6,5,2002,2002,0.0,2,4,2,4,3,6,0,6,0,1010,1010,0,4,1010,1257,0,2267,0,0,2,1,4,1,2,8,6,1,5,2002.0,2,2,390,5,5,2,120,46,0,0,0,0,3,4,0,12,2009,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
223,60,85.0,11475,3,0,6,6,1975,1975,0.0,3,4,2,4,3,0,550,6,0,163,713,4,4,811,741,0,1552,1,0,2,1,3,1,3,6,6,1,5,1975.0,2,2,434,5,5,2,209,208,0,0,0,0,3,2,0,2,2006,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
224,20,70.0,10500,3,0,4,6,1971,1971,0.0,3,4,4,4,3,0,524,3,180,160,864,2,4,864,0,0,864,0,0,1,0,2,1,3,4,6,0,3,1989.0,3,2,576,5,5,2,216,0,0,0,0,0,3,4,0,3,2009,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
225,20,103.0,13472,3,0,10,5,2003,2003,922.0,0,4,0,4,1,2,56,6,0,2336,2392,0,4,2392,0,0,2392,0,0,2,0,3,1,0,8,6,1,0,2003.0,0,3,968,5,5,2,248,105,0,0,0,0,3,4,0,6,2009,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
226,160,21.0,1680,3,0,5,5,1971,1971,142.0,3,4,4,4,3,6,0,6,0,630,630,4,4,630,672,0,1302,0,0,2,1,3,1,3,6,6,0,3,1991.0,3,1,280,5,5,2,0,0,0,0,0,0,3,4,0,5,2009,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
227,60,82.0,9950,0,0,7,5,1995,1995,290.0,2,4,2,4,3,2,565,6,0,638,1203,0,4,1214,1306,0,2520,0,0,2,1,4,1,2,9,6,1,5,1995.0,2,3,721,5,5,2,224,114,0,0,0,0,3,4,0,6,2007,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
228,160,21.0,1869,3,0,6,6,1970,1970,127.0,3,4,4,4,3,5,321,6,0,162,483,4,4,483,504,0,987,0,0,1,1,2,1,3,5,6,0,3,1987.0,3,1,280,5,5,2,0,0,0,0,0,0,3,4,0,9,2008,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
229,20,70.0,8521,3,0,5,5,1967,1967,0.0,3,4,4,4,3,0,842,6,0,70,912,4,4,912,0,0,912,0,0,1,0,3,1,3,5,6,1,1,1974.0,3,1,336,5,5,2,0,0,0,0,0,0,3,2,0,5,2010,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
230,120,43.0,3182,3,0,7,5,2005,2006,16.0,2,4,2,4,0,2,16,6,0,1357,1373,0,4,1555,0,0,1555,0,0,2,0,2,1,2,7,6,1,5,2005.0,0,2,430,5,5,2,143,20,0,0,0,0,3,4,0,5,2009,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
231,20,73.0,8760,3,0,6,6,1959,1959,220.0,3,4,4,4,3,6,0,6,0,1194,1194,4,4,1194,0,0,1194,1,0,1,0,3,1,3,6,6,0,3,1959.0,2,1,312,5,5,2,0,0,120,0,0,0,3,4,0,4,2010,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
232,60,174.0,15138,0,0,8,5,1995,1996,506.0,2,4,2,4,3,2,689,6,0,773,1462,0,4,1490,1304,0,2794,1,0,2,1,4,1,0,9,6,1,5,1995.0,0,3,810,5,5,2,0,146,202,0,0,0,3,4,0,7,2009,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
233,160,21.0,1680,3,0,6,5,1972,1972,297.0,3,4,4,4,3,6,0,6,0,483,483,4,4,483,504,0,987,0,0,1,1,2,1,3,5,6,1,4,1972.0,3,1,288,5,5,2,0,0,0,0,0,0,3,4,0,6,2006,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
234,20,75.0,10650,3,0,5,6,1976,1976,0.0,3,4,4,1,0,3,182,0,712,0,894,4,4,894,0,0,894,1,0,1,0,3,1,3,5,6,0,3,1976.0,3,1,308,5,5,2,365,0,0,0,0,0,3,2,0,2,2010,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
235,60,69.69340016708438,7851,3,0,6,5,2002,2002,0.0,2,4,2,4,3,2,625,6,0,235,860,0,4,860,1100,0,1960,1,0,2,1,4,1,2,8,6,2,5,2002.0,0,2,440,5,5,2,288,48,0,0,0,0,3,4,0,5,2010,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
236,160,21.0,1680,3,0,6,3,1971,1971,604.0,3,4,4,4,3,0,358,6,0,125,483,4,4,483,504,0,987,0,0,1,1,2,1,3,5,6,0,3,1971.0,3,1,264,5,5,2,0,0,0,0,0,0,3,4,0,8,2008,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
237,20,65.0,8773,3,0,7,5,2004,2004,98.0,2,4,2,4,0,2,24,6,0,1390,1414,0,4,1414,0,0,1414,0,0,2,0,3,1,2,6,6,0,3,2004.0,2,2,494,5,5,2,132,105,0,0,0,0,3,4,0,5,2010,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
238,60,69.69340016708438,9453,0,0,7,7,1993,2003,0.0,2,4,2,4,3,1,402,6,0,594,996,0,4,1014,730,0,1744,0,0,2,1,3,1,2,7,6,0,3,1993.0,2,2,457,5,5,2,370,70,0,238,0,0,3,4,0,2,2010,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
239,20,93.0,12030,3,0,8,5,2007,2007,254.0,0,4,0,4,3,6,0,6,0,1694,1694,0,4,1694,0,0,1694,0,0,2,0,3,1,2,7,6,0,3,2007.0,0,3,818,5,5,2,168,228,0,0,0,0,3,4,0,12,2007,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
240,50,52.0,8741,3,0,6,4,1945,1950,0.0,3,4,4,0,3,3,94,6,0,641,735,4,0,798,689,0,1487,0,0,1,1,3,1,3,7,6,1,2,1949.0,3,1,220,5,5,2,0,140,0,0,0,0,3,2,0,4,2010,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
241,20,75.0,9000,3,0,8,5,2008,2008,36.0,2,4,2,4,0,2,1078,6,0,488,1566,0,4,1566,0,0,1566,1,0,2,0,3,1,2,7,6,0,3,2008.0,2,2,750,5,5,2,144,168,0,0,0,0,3,4,0,4,2010,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
242,30,40.0,3880,3,0,5,9,1945,1997,0.0,3,2,4,4,3,0,329,6,0,357,686,2,4,866,0,0,866,0,0,1,0,2,1,2,4,6,0,3,0.0,1,0,0,3,3,2,58,42,0,0,0,0,3,4,0,8,2007,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
243,50,63.0,5000,3,0,5,4,1900,1950,0.0,3,4,4,4,3,6,0,6,0,540,540,2,0,889,551,0,1440,0,0,1,0,3,1,3,6,6,0,3,1940.0,3,1,352,1,5,2,0,0,77,0,0,0,3,4,0,4,2006,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
244,160,75.0,10762,3,0,6,6,1980,1980,0.0,3,4,2,4,3,6,0,6,0,626,626,4,4,626,591,0,1217,0,0,1,1,3,1,3,6,6,1,5,1980.0,2,1,288,5,5,2,0,28,0,0,0,0,3,4,0,4,2009,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
245,60,69.69340016708438,8880,0,0,7,5,1994,2002,0.0,2,4,2,4,3,2,695,6,0,253,948,0,4,1222,888,0,2110,1,0,2,1,3,1,2,8,6,2,1,1994.0,2,2,463,5,5,2,0,130,0,0,0,0,3,4,0,5,2010,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
246,20,80.0,10400,3,0,7,5,1988,1988,102.0,3,4,2,4,0,2,929,6,0,916,1845,2,4,1872,0,0,1872,0,1,2,0,3,1,3,6,6,1,5,1988.0,0,2,604,5,5,2,197,39,0,0,0,0,3,4,0,6,2006,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
247,190,69.0,9142,3,0,6,8,1910,1950,0.0,3,1,1,4,3,6,0,6,0,1020,1020,2,2,908,1020,0,1928,0,0,2,0,4,2,1,9,6,0,3,1910.0,3,1,440,4,4,2,0,60,112,0,0,0,3,4,0,4,2006,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
248,20,75.0,11310,3,0,6,5,1954,1954,0.0,3,4,4,4,3,6,0,6,0,1367,1367,0,4,1375,0,0,1375,0,0,1,0,2,1,3,5,6,1,5,1954.0,3,2,451,5,5,2,0,30,0,0,0,0,3,4,0,6,2006,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
249,60,72.0,11317,3,0,7,5,2003,2003,101.0,2,4,2,4,3,6,0,6,0,840,840,0,4,840,828,0,1668,0,0,2,1,3,1,2,8,6,0,3,2003.0,2,2,500,5,5,2,144,68,0,0,0,0,3,4,0,9,2007,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
250,50,69.69340016708438,159000,1,2,6,7,1958,2006,472.0,2,4,2,4,1,5,697,6,0,747,1444,2,4,1444,700,0,2144,0,1,2,0,4,1,2,7,6,2,5,1958.0,0,2,389,5,5,2,0,98,0,0,0,0,3,4,500,6,2007,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
251,30,55.0,5350,0,0,3,2,1940,1966,0.0,3,3,4,4,3,6,0,6,0,728,728,0,4,1306,0,0,1306,0,0,1,0,3,1,1,6,4,0,3,0.0,1,0,0,3,3,2,263,0,0,0,0,0,3,1,450,5,2010,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
252,120,44.0,4750,0,1,8,5,2006,2007,481.0,2,4,2,4,1,2,1573,6,0,0,1573,0,4,1625,0,0,1625,1,1,2,0,2,1,2,5,6,1,2,2006.0,0,2,538,5,5,2,123,0,0,0,153,0,3,4,0,12,2007,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
253,60,65.0,8366,0,0,6,5,2004,2004,0.0,2,4,2,4,3,6,0,6,0,798,798,0,4,798,842,0,1640,0,0,2,1,3,1,2,6,6,0,3,2004.0,2,2,520,5,5,2,138,45,0,0,0,0,3,4,0,12,2008,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
254,80,85.0,9350,3,0,6,7,1964,1991,108.0,3,4,2,4,1,3,270,0,580,452,1302,0,4,1302,0,0,1302,0,1,2,0,3,1,2,7,2,0,3,1964.0,2,1,309,5,5,2,333,0,0,0,0,0,3,2,0,10,2007,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
255,20,70.0,8400,3,0,5,6,1957,1957,0.0,3,2,4,4,3,5,922,6,0,392,1314,4,4,1314,0,0,1314,1,0,1,0,3,1,3,5,6,0,3,1957.0,2,1,294,5,5,2,250,0,0,0,0,0,3,4,0,6,2010,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
256,60,66.0,8738,0,0,7,5,1999,1999,302.0,2,4,2,4,3,6,0,6,0,975,975,0,4,1005,1286,0,2291,0,0,2,1,4,1,2,8,6,1,5,1999.0,0,2,429,5,5,2,192,0,0,0,0,0,3,4,0,2,2006,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
257,60,64.0,8791,0,0,6,5,2003,2003,0.0,2,4,2,4,3,5,503,6,0,361,864,0,4,864,864,0,1728,0,0,2,1,3,1,2,7,6,0,3,2003.0,2,2,673,5,5,2,216,56,0,0,0,0,3,4,0,5,2008,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
258,20,68.0,8814,3,0,7,5,2006,2006,180.0,2,4,2,4,3,2,1334,6,0,270,1604,0,4,1604,0,0,1604,1,0,2,1,3,1,2,8,6,1,2,2006.0,2,2,660,5,5,2,123,110,0,0,0,0,3,4,0,3,2009,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
259,60,80.0,12435,3,0,7,5,2001,2001,172.0,2,4,2,4,3,2,361,6,0,602,963,0,4,963,829,0,1792,0,0,2,1,3,1,2,7,6,1,5,2001.0,2,2,564,5,5,2,0,96,0,245,0,0,3,4,0,5,2008,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
